
HKDRUB_TOD,D,20150909,8.7,9.4,8.3,9.4,39000
HKDRUB_TOM,D,20150909,8.79,8.79,8.7795,8.78,2000000
KZT000000TOM,D,20150909,,,,,
UAH000000TOM,D,20150909,30.712,30.712,30.712,30.712,663000
USD000000TOD,D,20150909,67.55,68.359,67.322,68.15,1237798000
USD000TODTOM,D,20150909,0.0196,0.0196,0.0158,0.0158,11079900000
USD000UTSTOM,D,20150909,67.735,68.57,67.331,68.485,5059198000
USDRUB_SPT,D,20150909,67.838,67.866,67.838,67.854,441000
USDRUB_TOM1D,D,20150909,,,,,
USDRUB_TOM1M,D,20150909,,,,,
USDRUB_TOM1W,D,20150909,0.1404,0.141,0.139,0.139,53300000
USDRUB_TOM1Y,D,20150909,7.5,7.5,7.2,7.2,24000000
USDRUB_TOM2M,D,20150909,,,,,
USDRUB_TOM2W,D,20150909,,,,,
USDRUB_TOM3M,D,20150909,,,,,
USDRUB_TOM6M,D,20150909,3.72,3.72,3.72,3.72,5000000
USDRUB_TOM9M,D,20150909,,,,,
BYRRUB_TOD,D,20150910,38.4,38.49,38.3,38.3,534000000
BYRRUB_TOM,D,20150910,38.2,38.2,38.1,38.1,119000000
CNY000000TOD,D,20150910,10.66,10.75,10.651,10.75,6265000
CNYRUBTODTOM,D,20150910,0.0021,0.0025,0.0021,0.0025,21100000
CNYRUB_TOM,D,20150910,10.657,10.7321,10.57,10.61,472695000
CNYRUB_TOM1D,D,20150910,0.006116,0.007,0.006116,0.0068,24800000
EUR000TODTOM,D,20150910,0.021,0.0243,0.0203,0.0243,2416000000
EURRUB_TOM1M,D,20150910,0.7354,0.7354,0.7354,0.7354,5000000
EURRUB_TOM1W,D,20150910,0.1626,0.1631,0.159,0.1631,52500000
EURRUB_TOM1Y,D,20150910,,,,,
EURRUB_TOM2M,D,20150910,1.4405,1.4405,1.4405,1.4405,5000000
EURRUB_TOM2W,D,20150910,,,,,
EURRUB_TOM3M,D,20150910,,,,,
EURRUB_TOM6M,D,20150910,,,,,
EURRUB_TOM9M,D,20150910,,,,,
EURUSD000TOD,D,20150910,1.1205,1.1205,1.1175,1.1197,7132000
EURUSD000TOM,D,20150910,1.1208,1.1291,1.1176,1.1285,22383000
EURUSDTODTOM,D,20150910,0.00001,0.000023,0.000005,0.000022,277400000
EUR_RUB__TOD,D,20150910,77.001,77.171,76.05,76.35,210817000
EUR_RUB__TOM,D,20150910,76.743,77.248,75.971,76.35,398433000
GBPRUB_TOD,D,20150910,105.1,105.1,104.356,104.356,2000
GBPRUB_TOM,D,20150910,105.57,105.57,104.65,104.65,352000
HKDRUB_TOD,D,20150910,8.3,9.3,8.3,9.3,78000
HKDRUB_TOM,D,20150910,8.835,8.843,8.795,8.815,2500000
KZT000000TOM,D,20150910,,,,,
UAH000000TOM,D,20150910,30.703,30.703,30.703,30.703,783000
USD000000TOD,D,20150910,68.7,68.861,67.952,68.25,1341407000
USD000TODTOM,D,20150910,0.0223,0.0224,0.0172,0.0223,14028900000
USD000UTSTOM,D,20150910,68.75,68.88,67.435,67.668,4291523000
USDRUB_SPT,D,20150910,68.408,68.564,68.145,68.564,13269000
USDRUB_TOM1D,D,20150910,,,,,
USDRUB_TOM1M,D,20150910,0.655,0.655,0.655,0.655,5000000
USDRUB_TOM1W,D,20150910,0.141,0.142,0.141,0.142,25000000
USDRUB_TOM1Y,D,20150910,,,,,
USDRUB_TOM2M,D,20150910,,,,,
USDRUB_TOM2W,D,20150910,0.2841,0.2841,0.2841,0.2841,1000000
USDRUB_TOM3M,D,20150910,,,,,
USDRUB_TOM6M,D,20150910,,,,,
USDRUB_TOM9M,D,20150910,,,,,
BYRRUB_TOD,D,20150911,38.2,38.2,38.2,38.2,15000000
BYRRUB_TOM,D,20150911,,,,,
CNY000000TOD,D,20150911,10.61,10.63,10.605,10.605,12162000
CNYRUBTODTOM,D,20150911,0.007517,0.008799,0.007517,0.0077,74100000
CNYRUB_TOM,D,20150911,10.62,10.6629,10.5461,10.5699,520479000
CNYRUB_TOM1D,D,20150911,0.0026,0.0026,0.0023,0.0025,25800000
EUR000TODTOM,D,20150911,0.0685,0.0735,0.0651,0.0718,2715900000
EURRUB_TOM1M,D,20150911,,,,,
EURRUB_TOM1W,D,20150911,0.1672,0.1672,0.1672,0.1672,7000000
EURRUB_TOM1Y,D,20150911,,,,,
EURRUB_TOM2M,D,20150911,1.5054,1.5054,1.5054,1.5054,7000000
EURRUB_TOM2W,D,20150911,,,,,
EURRUB_TOM3M,D,20150911,,,,,
EURRUB_TOM6M,D,20150911,,,,,
EURRUB_TOM9M,D,20150911,,,,,
EURUSD000TOD,D,20150911,1.1303,1.1303,1.12595,1.12635,10492000
EURUSD000TOM,D,20150911,1.128,1.1335,1.12615,1.1335,18748000
EURUSDTODTOM,D,20150911,0.000032,0.000033,0.000021,0.000032,109500000
EUR_RUB__TOD,D,20150911,76.62,76.98,76.071,76.67,176643000
EUR_RUB__TOM,D,20150911,76.503,77.158,76.138,77,292577000
GBPRUB_TOD,D,20150911,105,105,104.301,104.301,11000
GBPRUB_TOM,D,20150911,105.22,105.275,104.35,104.625,157000
HKDRUB_TOD,D,20150911,8.55,9.4,8.55,8.778,117000
HKDRUB_TOM,D,20150911,8.765,8.78,8.75,8.78,2500000
KZT000000TOM,D,20150911,26.6,26.6,26.6,26.6,450000
UAH000000TOM,D,20150911,31.639,31.639,31.639,31.639,30000
USD000000TOD,D,20150911,67.874,68.219,67.53,68.035,1317542000
USD000TODTOM,D,20150911,0.058,0.0667,0.058,0.0667,16203700000
USD000UTSTOM,D,20150911,67.746,68.298,67.538,67.924,4340000000
USDRUB_SPT,D,20150911,68.054,68.286,67.651,68.135,9581000
USDRUB_TOM1D,D,20150911,,,,,
USDRUB_TOM1M,D,20150911,0.597,0.597,0.5965,0.5965,15000000
USDRUB_TOM1W,D,20150911,,,,,
USDRUB_TOM1Y,D,20150911,,,,,
USDRUB_TOM2M,D,20150911,1.2968,1.2968,1.2968,1.2968,5000000
USDRUB_TOM2W,D,20150911,,,,,
USDRUB_TOM3M,D,20150911,1.877,1.88,1.86,1.86,25900000
USDRUB_TOM6M,D,20150911,3.715,3.715,3.715,3.715,3000000
USDRUB_TOM9M,D,20150911,5.49,5.49,5.49,5.49,100000
BYRRUB_TOD,D,20150914,38.1,38.1,38.1,38.1,53000000
BYRRUB_TOM,D,20150914,38.6,38.6,38.6,38.6,7000000
CNY000000TOD,D,20150914,10.2101,10.635,10.2101,10.605,2496000
CNYRUBTODTOM,D,20150914,0.002401,0.002824,0.002401,0.002424,111700000
CNYRUB_TOM,D,20150914,10.62,10.6401,10.501,10.5301,496647000
CNYRUB_TOM1D,D,20150914,0.00245,0.00245,0.002002,0.0023,25800000
EUR000TODTOM,D,20150914,0.0238,0.0247,0.0234,0.0242,2328100000
EURRUB_TOM1M,D,20150914,,,,,
EURRUB_TOM1W,D,20150914,0.1689,0.1689,0.1689,0.1689,10000000
EURRUB_TOM1Y,D,20150914,,,,,
EURRUB_TOM2M,D,20150914,,,,,
EURRUB_TOM2W,D,20150914,,,,,
EURRUB_TOM3M,D,20150914,,,,,
EURRUB_TOM6M,D,20150914,,,,,
EURRUB_TOM9M,D,20150914,,,,,
EURUSD000TOD,D,20150914,1.136,1.1368,1.1314,1.13255,12347000
EURUSD000TOM,D,20150914,1.13625,1.1379,1.1294,1.13135,28502000
EURUSDTODTOM,D,20150914,0.000009,0.000012,0.000003,0.000009,157300000
EUR_RUB__TOD,D,20150914,76.955,77.34,76.46,76.67,159595000
EUR_RUB__TOM,D,20150914,77,77.364,75.867,76.36,187135000
GBPRUB_TOD,D,20150914,105.649,105.649,104.05,104.05,2000
GBPRUB_TOM,D,20150914,104.99,105.285,103.525,103.855,805000
HKDRUB_TOD,D,20150914,8.7799,9.3,8.6,8.7,152000
HKDRUB_TOM,D,20150914,,,,,
KZT000000TOM,D,20150914,26.7,26.7,26.7,26.7,10000
UAH000000TOM,D,20150914,,,,,
USD000000TOD,D,20150914,67.751,68.077,67.542,67.64,963497000
USD000TODTOM,D,20150914,0.02,0.0223,0.02,0.0208,14625600000
USD000UTSTOM,D,20150914,67.78,68.1,67.14,67.49,3138081000
USDRUB_TOM1D,D,20150914,,,,,
USDRUB_TOM1M,D,20150914,0.631,0.631,0.631,0.631,10000000
USDRUB_TOM1W,D,20150914,0.1465,0.147,0.1465,0.147,25000000
USDRUB_TOM1Y,D,20150914,,,,,
USDRUB_TOM2M,D,20150914,1.2917,1.295,1.2917,1.295,15000000
USDRUB_TOM2W,D,20150914,,,,,
USDRUB_TOM3M,D,20150914,,,,,
USDRUB_TOM6M,D,20150914,3.705,3.705,3.705,3.705,1500000
USDRUB_TOM9M,D,20150914,,,,,
BYRRUB_TOD,D,20150915,38.45,38.45,38.2,38.2,132000000
BYRRUB_TOM,D,20150915,,,,,
CNY000000TOD,D,20150915,10.5715,10.5721,10.5,10.5141,4482000
CNYRUBTODTOM,D,20150915,0.002102,0.002439,0.002102,0.002324,186200000
CNYRUB_TOM,D,20150915,10.5721,10.5721,10.41,10.475,540618000
CNYRUB_TOM1D,D,20150915,0.002,0.0023,0.002,0.0023,23800000
EUR000TODTOM,D,20150915,0.0235,0.0246,0.0235,0.024,2000100000
EURRUB_TOM1M,D,20150915,,,,,
EURRUB_TOM1W,D,20150915,0.173,0.173,0.1679,0.1679,4000000
EURRUB_TOM1Y,D,20150915,,,,,
EURRUB_TOM2M,D,20150915,,,,,
EURRUB_TOM2W,D,20150915,,,,,
EURRUB_TOM3M,D,20150915,,,,,
EURRUB_TOM6M,D,20150915,,,,,
EURRUB_TOM9M,D,20150915,,,,,
EURUSD000TOD,D,20150915,1.1292,1.13195,1.1292,1.1316,3618000
EURUSD000TOM,D,20150915,1.12935,1.1329,1.1265,1.1267,30367000
EURUSDTODTOM,D,20150915,0.00001,0.000011,0.000003,0.000005,356900000
EUR_RUB__TOD,D,20150915,76.33,76.432,75.55,75.641,217548000
EUR_RUB__TOM,D,20150915,76.328,76.42,75.18,75.19,327229000
GBPRUB_TOD,D,20150915,104.899,104.899,103.35,103.35,27000
GBPRUB_TOM,D,20150915,104.135,104.135,102.5,102.81,393000
HKDRUB_TOM,D,20150915,8.7273,8.7273,8.615,8.615,2671000
KZT000000TOM,D,20150915,24,24,24,24,160000
UAH000000TOM,D,20150915,31.031,31.031,31.031,31.031,180000
USD000000TOD,D,20150915,67.551,67.65,66.514,66.85,1779215000
USD000TODTOM,D,20150915,0.0214,0.0222,0.0211,0.0215,13860400000
USD000UTSTOM,D,20150915,67.568,67.67,66.531,66.7,5056120000
USDRUB_TOM1M,D,20150915,0.621,0.6225,0.621,0.6225,55000000
USDRUB_TOM1W,D,20150915,0.151,0.151,0.146,0.146,15000000
USDRUB_TOM1Y,D,20150915,,,,,
USDRUB_TOM2M,D,20150915,1.283,1.283,1.283,1.283,5000000
USDRUB_TOM2W,D,20150915,,,,,
USDRUB_TOM3M,D,20150915,1.8847,1.8847,1.8847,1.8847,5000000
USDRUB_TOM6M,D,20150915,3.6967,3.75,3.6967,3.7028,3000000
USDRUB_TOM9M,D,20150915,5.65,5.65,5.65,5.65,5000000
BYRRUB_TOD,D,20150916,37.6,37.6,37.6,37.6,187000000
BYRRUB_TOM,D,20150916,,,,,
CNY000000TOD,D,20150916,10.32,10.335,10.3,10.3,3521000
CNYRUBTODTOM,D,20150916,0.0027,0.00278,0.002434,0.00275,66600000
CNYRUB_TOM,D,20150916,10.3561,10.3561,10.1361,10.21,515181000
CNYRUB_TOM1D,D,20150916,0.0022,0.0026,0.0022,0.0025,23800000
EUR000TODTOM,D,20150916,0.0248,0.0248,0.0226,0.0227,2018500000
EURRUB_TOM1M,D,20150916,,,,,
EURRUB_TOM1W,D,20150916,,,,,
EURRUB_TOM1Y,D,20150916,,,,,
EURRUB_TOM2M,D,20150916,,,,,
EURRUB_TOM2W,D,20150916,,,,,
EURRUB_TOM3M,D,20150916,,,,,
EURRUB_TOM6M,D,20150916,,,,,
EURRUB_TOM9M,D,20150916,,,,,
EURUSD000TOD,D,20150916,1.1275,1.1275,1.1218,1.1223,4247000
EURUSD000TOM,D,20150916,1.1278,1.1315,1.12155,1.12855,98323000
EURUSDTODTOM,D,20150916,0.000005,0.000011,0.000004,0.000008,384100000
EUR_RUB__TOD,D,20150916,75.062,75.062,73.76,73.988,256535000
EUR_RUB__TOM,D,20150916,75.133,75.195,73.371,73.729,479266000
GBPRUB_TOD,D,20150916,101.5,101.5,100.701,100.701,2000
GBPRUB_TOM,D,20150916,101.345,101.805,101,101.29,773000
HKDRUB_TOM,D,20150916,8.495,8.5243,8.39,8.39,601000
KZT000000TOM,D,20150916,22.5,22.5,22.5,22.5,1000000
UAH000000TOM,D,20150916,30.43,30.43,30.43,30.43,190000
USD000000TOD,D,20150916,66.522,66.546,65.28,65.45,1489744000
USD000TODTOM,D,20150916,0.021,0.0219,0.0197,0.0204,13428900000
USD000UTSTOM,D,20150916,66.683,66.683,64.91,65.33,5926565000
USDRUB_TOM1D,D,20150916,,,,,
USDRUB_TOM1M,D,20150916,0.6471,0.6501,0.637,0.637,7100000
USDRUB_TOM1W,D,20150916,0.1411,0.1411,0.1411,0.1411,300000
USDRUB_TOM1Y,D,20150916,,,,,
USDRUB_TOM2M,D,20150916,,,,,
USDRUB_TOM2W,D,20150916,0.283,0.283,0.283,0.283,5000000
USDRUB_TOM3M,D,20150916,1.8545,1.8545,1.845,1.845,15000000
USDRUB_TOM6M,D,20150916,,,,,
USDRUB_TOM9M,D,20150916,,,,,
BYRRUB_TOD,D,20150917,36.8,37.3,36.8,37.3,243000000
CNY000000TOD,D,20150917,10.2979,10.2979,10.1805,10.2378,4458000
CNYRUBTODTOM,D,20150917,0.0025,0.00275,0.002323,0.00245,126800000
CNYRUB_TOM,D,20150917,10.185,10.3001,10.169,10.169,498997000
CNYRUB_TOM1D,D,20150917,0.0067,0.0076,0.0067,0.0075,21800000
EUR000TODTOM,D,20150917,0.0224,0.0241,0.0222,0.0241,2188800000
EURRUB_TOM1M,D,20150917,,,,,
EURRUB_TOM1W,D,20150917,0.163,0.163,0.1625,0.1625,16000000
EURRUB_TOM1Y,D,20150917,,,,,
EURRUB_TOM2M,D,20150917,,,,,
EURRUB_TOM2W,D,20150917,,,,,
EURRUB_TOM3M,D,20150917,,,,,
EURRUB_TOM6M,D,20150917,,,,,
EURRUB_TOM9M,D,20150917,,,,,
EURUSD000TOD,D,20150917,1.12915,1.1336,1.12915,1.1317,3731000
EURUSD000TOM,D,20150917,1.13,1.1429,1.129,1.14265,49543000
EURUSDTODTOM,D,20150917,0.000006,0.000014,0.000004,0.000005,425600000
EUR_RUB__TOD,D,20150917,73.521,74.67,73.47,74.5,189924000
EUR_RUB__TOM,D,20150917,73.712,74.97,73.499,74.83,361506000
GBPRUB_TOD,D,20150917,101.7,103.85,101.4,102.1,61000
GBPRUB_TOM,D,20150917,100.93,102.32,100.93,101.7,953000
HKDRUB_TOM,D,20150917,8.46,8.46,8.43,8.43,130000
KZT000000TOM,D,20150917,22.4,22.5,22.4,22.5,2400000
USD000000TOD,D,20150917,65.017,65.917,65.014,65.754,1551557000
USD000TODTOM,D,20150917,0.02,0.021,0.0196,0.0199,13731300000
USD000UTSTOM,D,20150917,65.15,66.26,64.9,65.437,5070555000
USDRUB_TOM1D,D,20150917,,,,,
USDRUB_TOM1M,D,20150917,0.606,0.606,0.606,0.606,10000000
USDRUB_TOM1W,D,20150917,0.14,0.14,0.14,0.14,10000000
USDRUB_TOM1Y,D,20150917,,,,,
USDRUB_TOM2M,D,20150917,1.2325,1.2325,1.195,1.195,200000
USDRUB_TOM2W,D,20150917,,,,,
USDRUB_TOM3M,D,20150917,1.82,1.8321,1.7895,1.7895,1900000
USDRUB_TOM6M,D,20150917,,,,,
USDRUB_TOM9M,D,20150917,,,,,
BYRRUB_TOD,D,20150918,37.8,37.8,37.4,37.4,445000000
CNY000000TOD,D,20150918,10.3199,10.3199,10.2396,10.2532,6395000
CNYRUBTODTOM,D,20150918,0.0063,0.007099,0.0063,0.0069,52500000
CNYRUB_TOM,D,20150918,10.353,10.4221,10.23,10.4221,264600000
CNYRUB_TOM1D,D,20150918,0.0022,0.0024,0.0022,0.0023,24300000
EUR000TODTOM,D,20150918,0.0682,0.07,0.0682,0.07,2041200000
EURRUB_TOM1M,D,20150918,,,,,
EURRUB_TOM1W,D,20150918,,,,,
EURRUB_TOM1Y,D,20150918,,,,,
EURRUB_TOM2M,D,20150918,,,,,
EURRUB_TOM2W,D,20150918,,,,,
EURRUB_TOM3M,D,20150918,,,,,
EURRUB_TOM6M,D,20150918,,,,,
EURRUB_TOM9M,D,20150918,,,,,
EURUSD000TOD,D,20150918,1.1397,1.1455,1.1397,1.1426,4500000
EURUSD000TOM,D,20150918,1.1396,1.146,1.1295,1.1305,18869000
EURUSDTODTOM,D,20150918,0.000023,0.0001,0.000005,0.000045,422300000
EUR_RUB__TOD,D,20150918,75.22,75.711,74.65,75.151,196355000
EUR_RUB__TOM,D,20150918,75.298,75.783,74.7,75.05,315483000
GBPRUB_TOD,D,20150918,102.2,103.8,102.2,102.65,62000
GBPRUB_TOM,D,20150918,102.32,103.57,102.215,102.83,551000
HKDRUB_TOM,D,20150918,8.445,8.52,8.445,8.488,3000000
USD000000TOD,D,20150918,65.95,66.127,65.254,65.96,1855271000
USD000TODTOM,D,20150918,0.0583,0.0651,0.0583,0.0635,15341900000
USD000UTSTOM,D,20150918,66.018,66.645,65.313,66.502,5513359000
USDRUB_TOM1D,D,20150918,,,,,
USDRUB_TOM1M,D,20150918,0.595,0.595,0.595,0.595,3300000
USDRUB_TOM1W,D,20150918,,,,,
USDRUB_TOM1Y,D,20150918,,,,,
USDRUB_TOM2M,D,20150918,1.2425,1.2634,1.2425,1.2634,1600000
USDRUB_TOM2W,D,20150918,,,,,
USDRUB_TOM3M,D,20150918,1.7975,1.836,1.7975,1.836,7600000
USDRUB_TOM6M,D,20150918,3.6331,3.6331,3.6331,3.6331,100000
USDRUB_TOM9M,D,20150918,5.35,5.35,5.35,5.35,100000
BYRRUB_TOD,D,20150921,38.1,38.1,38.1,38.1,180000000
CNY000000TOD,D,20150921,10.3164,10.35,10.299,10.3358,5712000
CNYRUBTODTOM,D,20150921,0.0022,0.002799,0.0022,0.002799,95000000
CNYRUB_TOM,D,20150921,10.328,10.3862,10.27,10.336,656515000
CNYRUB_TOM1D,D,20150921,0.0023,0.0023,0.002,0.002,36000000
EUR000TODTOM,D,20150921,0.0233,0.0246,0.0232,0.0243,2364100000
EURRUB_TOM1M,D,20150921,,,,,
EURRUB_TOM1W,D,20150921,,,,,
EURRUB_TOM1Y,D,20150921,,,,,
EURRUB_TOM2M,D,20150921,,,,,
EURRUB_TOM2W,D,20150921,,,,,
EURRUB_TOM3M,D,20150921,,,,,
EURRUB_TOM6M,D,20150921,,,,,
EURRUB_TOM9M,D,20150921,,,,,
EURUSD000TOD,D,20150921,1.13115,1.1322,1.12555,1.12555,2816000
EURUSD000TOM,D,20150921,1.13095,1.133,1.11895,1.1195,23262000
EURUSDTODTOM,D,20150921,0.00001,0.000014,0.000005,0.000014,106600000
EUR_RUB__TOD,D,20150921,74.862,75.174,73.881,73.881,182355000
EUR_RUB__TOM,D,20150921,74.9,75.19,73.864,73.984,290705000
GBPRUB_TOD,D,20150921,103.939,103.939,102.15,102.15,44000
GBPRUB_TOM,D,20150921,103.949,103.949,102.05,102.41,661000
HKDRUB_TOM,D,20150921,8.5221,8.5223,8.49,8.49,5000000
USD000000TOD,D,20150921,66.252,66.397,65.624,66.05,1380803000
USD000TODTOM,D,20150921,0.02,0.0216,0.0199,0.0216,16068900000
USD000UTSTOM,D,20150921,66.289,66.499,65.653,65.988,3682673000
USDRUB_TOM1D,D,20150921,,,,,
USDRUB_TOM1M,D,20150921,0.595,0.595,0.595,0.595,100000
USDRUB_TOM1W,D,20150921,0.1457,0.1457,0.145,0.145,50000000
USDRUB_TOM1Y,D,20150921,,,,,
USDRUB_TOM2M,D,20150921,,,,,
USDRUB_TOM2W,D,20150921,,,,,
USDRUB_TOM3M,D,20150921,,,,,
USDRUB_TOM6M,D,20150921,,,,,
USDRUB_TOM9M,D,20150921,5.4,5.4,5.4,5.4,1000000
BYRRUB_TOD,D,20150922,37.75,38,37.6,38,213000000
BYRRUB_TOM,D,20150922,37.5,37.5,37.5,37.5,34000000
CNY000000TOD,D,20150922,10.3413,10.3507,10.3356,10.3493,9304000
CNYRUBTODTOM,D,20150922,0.0022,0.0027,0.0022,0.00232,20400000
CNYRUB_TOM,D,20150922,10.3401,10.402,10.3001,10.3001,433164000
CNYRUB_TOM1D,D,20150922,0.0022,0.0024,0.0022,0.0024,24800000
EUR000TODTOM,D,20150922,0.0232,0.0241,0.0232,0.0241,2237000000
EURRUB_TOM1D,D,20150922,,,,,
EURRUB_TOM1M,D,20150922,,,,,
EURRUB_TOM1W,D,20150922,0.166,0.166,0.1635,0.1635,6200000
EURRUB_TOM1Y,D,20150922,,,,,
EURRUB_TOM2M,D,20150922,,,,,
EURRUB_TOM2W,D,20150922,,,,,
EURRUB_TOM3M,D,20150922,2.1381,2.1411,2.1381,2.1411,10000000
EURRUB_TOM6M,D,20150922,,,,,
EURRUB_TOM9M,D,20150922,,,,,
EURUSD000TOD,D,20150922,1.11725,1.1198,1.1158,1.11585,7721000
EURUSD000TOM,D,20150922,1.1175,1.1202,1.1115,1.112,40704000
EURUSDTODTOM,D,20150922,0.000008,0.000012,0.000004,0.000012,398300000
EUR_RUB__TOD,D,20150922,73.862,74.246,73.846,74.049,194036000
EUR_RUB__TOM,D,20150922,74.047,74.444,73.433,73.49,283450000
GBPRUB_TOD,D,20150922,101.801,101.801,101.801,101.801,1000
GBPRUB_TOM,D,20150922,102.54,102.78,101.6,101.6,203000
HKDRUB_TOM,D,20150922,8.535,8.535,8.535,8.535,1000000
KZT000000TOM,D,20150922,25.05,25.05,25.05,25.05,90000
UAH000000TOM,D,20150922,30.204,30.204,30.204,30.204,127000
USD000000TOD,D,20150922,66.196,66.719,66.036,66.29,1106221000
USD000TODTOM,D,20150922,0.0212,0.0216,0.0202,0.0202,14831800000
USD000UTSTOM,D,20150922,66.196,66.744,65.99,66.022,3683745000
USDRUB_TOM1D,D,20150922,,,,,
USDRUB_TOM1M,D,20150922,,,,,
USDRUB_TOM1W,D,20150922,0.1475,0.1475,0.1445,0.1455,74000000
USDRUB_TOM1Y,D,20150922,,,,,
USDRUB_TOM2M,D,20150922,1.225,1.225,1.225,1.225,100000
USDRUB_TOM2W,D,20150922,,,,,
USDRUB_TOM3M,D,20150922,1.84,1.84,1.84,1.84,10000000
USDRUB_TOM6M,D,20150922,3.6,3.6,3.6,3.6,1000000
USDRUB_TOM9M,D,20150922,,,,,
BYRRUB_TOD,D,20150923,37.85,37.85,37.85,37.85,184000000
CNY000000TOD,D,20150923,10.3,10.31,10.2727,10.2833,4800000
CNYRUBTODTOM,D,20150923,0.0021,0.002249,0.0018,0.0018,73900000
CNYRUB_TOM,D,20150923,10.2836,10.333,10.209,10.333,546484000
CNYRUB_TOM1D,D,20150923,0.0018,0.0022,0.0018,0.0021,30000000
EUR000TODTOM,D,20150923,0.0231,0.0238,0.0216,0.0235,2145300000
EURRUB_SPT,D,20150923,,,,,
EURRUB_TOM1D,D,20150923,,,,,
EURRUB_TOM1M,D,20150923,,,,,
EURRUB_TOM1W,D,20150923,,,,,
EURRUB_TOM1Y,D,20150923,,,,,
EURRUB_TOM2M,D,20150923,,,,,
EURRUB_TOM2W,D,20150923,0.322,0.322,0.322,0.322,10000000
EURRUB_TOM3M,D,20150923,2.075,2.075,2.075,2.075,500000
EURRUB_TOM6M,D,20150923,,,,,
EURRUB_TOM9M,D,20150923,,,,,
EURUSD000TOD,D,20150923,1.1146,1.11635,1.1112,1.11605,3121000
EURUSD000TOM,D,20150923,1.11405,1.1208,1.11075,1.1208,27864000
EURUSDTODTOM,D,20150923,0.00001,0.000013,0.000005,0.000011,390300000
EUR_RUB__TOD,D,20150923,73.765,73.857,73.2,73.65,259811000
EUR_RUB__TOM,D,20150923,73.8,74.45,73.072,74.218,415544000
GBPRUB_TOD,D,20150923,100.301,100.301,100.301,100.301,1000
GBPRUB_TOM,D,20150923,101.25,101.39,99.965,100.3,710000
HKDRUB_TOM,D,20150923,8.523,8.525,8.51,8.5175,2000000
KZT000000TOM,D,20150923,25,25.01,24.7,24.9,1500000
UAH000000TOM,D,20150923,30.461,30.461,30.461,30.461,740000
USD000000TOD,D,20150923,66.254,66.298,65.81,65.958,1224873000
USD000TODTOM,D,20150923,0.0202,0.0216,0.019,0.0216,11391000000
USD000UTSTOM,D,20150923,66.215,66.5,65.486,66.42,5139740000
USDRUB_SPT,D,20150923,65.95,66,65.95,66,800000
USDRUB_TOM1D,D,20150923,0.0213,0.0213,0.0213,0.0213,3000000
USDRUB_TOM1M,D,20150923,,,,,
USDRUB_TOM1W,D,20150923,0.143,0.1455,0.1425,0.1425,15100000
USDRUB_TOM1Y,D,20150923,,,,,
USDRUB_TOM2M,D,20150923,1.2371,1.2371,1.2371,1.2371,100000
USDRUB_TOM2W,D,20150923,,,,,
USDRUB_TOM3M,D,20150923,1.855,1.855,1.8483,1.8483,150100000
USDRUB_TOM6M,D,20150923,,,,,
USDRUB_TOM9M,D,20150923,,,,,
BYRRUB_TOD,D,20150924,37.95,38.1,37.95,38.1,186000000
CNY000000TOD,D,20150924,10.33,10.396,10.33,10.38,3573000
CNYRUBTODTOM,D,20150924,0.0026,0.003,0.00259,0.003,51400000
CNYRUB_TOM,D,20150924,10.3331,10.3979,10.31,10.31,583894000
CNYRUB_TOM1D,D,20150924,0.0058,0.0065,0.005799,0.0062,27500000
EUR000TODTOM,D,20150924,0.022,0.0231,0.022,0.0224,2455200000
EURRUB_TOM1D,D,20150924,,,,,
EURRUB_TOM1M,D,20150924,,,,,
EURRUB_TOM1W,D,20150924,0.1616,0.1616,0.1616,0.1616,29200000
EURRUB_TOM2W,D,20150924,,,,,
EURUSD000TOD,D,20150924,1.12025,1.1257,1.1192,1.1249,10136000
EURUSD000TOM,D,20150924,1.1202,1.12905,1.1183,1.1235,27029000
EURUSDTODTOM,D,20150924,0.000006,0.000015,0.000005,0.000013,210900000
EUR_RUB__TOD,D,20150924,74.473,75,74.235,74.95,286714000
EUR_RUB__TOM,D,20150924,74.5,75.606,74.12,74.182,367605000
GBPRUB_TOD,D,20150924,101.4,102.557,101.113,101.113,23000
GBPRUB_TOM,D,20150924,101.275,101.95,101,101,1069000
HKDRUB_TOM,D,20150924,8.573,8.607,8.573,8.5972,5000000
USD000000TOD,D,20150924,66.398,66.765,66.259,66.509,1579486000
USD000TODTOM,D,20150924,0.0207,0.0207,0.0193,0.0199,12241600000
USD000UTSTOM,D,20150924,66.417,66.779,66.034,66.099,4709257000
USDRUB_SPT,D,20150924,66.502,66.76,66.403,66.479,4109000
USDRUB_TOM1D,D,20150924,0.0602,0.0602,0.0602,0.0602,10000000
USDRUB_TOM1M,D,20150924,,,,,
USDRUB_TOM1W,D,20150924,,,,,
USDRUB_TOM1Y,D,20150924,,,,,
USDRUB_TOM2M,D,20150924,1.2175,1.22,1.2175,1.22,5200000
USDRUB_TOM2W,D,20150924,0.2901,0.2901,0.2901,0.2901,10000000
USDRUB_TOM3M,D,20150924,1.8949,1.915,1.885,1.885,30400000
USDRUB_TOM6M,D,20150924,,,,,
USDRUB_TOM9M,D,20150924,,,,,
BYRRUB_TOD,D,20150925,37.4,37.4,37.4,37.4,201000000
CNY000000TOD,D,20150925,10.2835,10.29,10.25,10.2639,3878000
CNYRUBTODTOM,D,20150925,0.007256,0.0078,0.007256,0.007256,17100000
